"country","year","fertility"
"Yemen",1994,7.84
"Zambia",1994,6.25
"Zimbabwe",1994,4.55
"Albania",1995,2.72
"Algeria",1995,3.45
"Angola",1995,7.02
"Antigua and Barbuda",1995,2.21
"Argentina",1995,2.77
"Armenia",1995,1.8
"Aruba",1995,2.06
"Australia",1995,1.82
"Austria",1995,1.42
"Azerbaijan",1995,2.56
"Bahamas",1995,2.51
"Bahrain",1995,3.1
"Bangladesh",1995,3.73
"Barbados",1995,1.73
"Belarus",1995,1.47
"Belgium",1995,1.61
"Belize",1995,4.11
"Benin",1995,6.37
"Bhutan",1995,4.6
"Bolivia",1995,4.58
"Bosnia and Herzegovina",1995,1.53
"Botswana",1995,3.99
"Brazil",1995,2.5
"Brunei",1995,2.93
"Bulgaria",1995,1.34
"Burkina Faso",1995,6.84
"Burundi",1995,7.32
"Cambodia",1995,4.62
"Cameroon",1995,5.99
"Canada",1995,1.67
"Cape Verde",1995,4.55
"Central African Republic",1995,5.6
"Chad",1995,7.43
"Chile",1995,2.39
"China",1995,1.68
"Colombia",1995,2.87
"Comoros",1995,5.25
"Congo, Dem. Rep.",1995,7.27
"Congo, Rep.",1995,5.15
"Costa Rica",1995,2.76
"Cote d'Ivoire",1995,5.81
"Croatia",1995,1.52
"Cuba",1995,1.61
"Cyprus",1995,2.12
"Czech Republic",1995,1.39
"Denmark",1995,1.81
"Djibouti",1995,5.35
"Dominican Republic",1995,3.13
"Ecuador",1995,3.34
"Egypt",1995,3.66
"El Salvador",1995,3.53
"Equatorial Guinea",1995,5.9
"Eritrea",1995,6.29
"Estonia",1995,1.43
"Ethiopia",1995,7
"Fiji",1995,3.28
"Finland",1995,1.81
"France",1995,1.72
"French Polynesia",1995,2.84
"Gabon",1995,4.99
"Gambia",1995,6.04
"Georgia",1995,1.88
"Germany",1995,1.31
"Ghana",1995,5.06
"Greece",1995,1.32
"Greenland",1995,2.51
"Grenada",1995,3.12
"Guatemala",1995,5.24
"Guinea",1995,6.31
"Guinea-Bissau",1995,6.31
"Guyana",1995,2.49
"Haiti",1995,4.89
"Honduras",1995,4.62
"Hong Kong, China",1995,1.04
"Hungary",1995,1.56
"Iceland",1995,2.13
"India",1995,3.47
"Indonesia",1995,2.69
"Iran",1995,3.2
"Iraq",1995,5.42
"Ireland",1995,1.9
"Israel",1995,2.92
"Italy",1995,1.24
"Jamaica",1995,2.74
"Japan",1995,1.41
"Jordan",1995,4.68
"Kazakhstan",1995,2.24
"Kenya",1995,5.25
"Kiribati",1995,4.41
"South Korea",1995,1.63
"Kuwait",1995,2.47
"Kyrgyz Republic",1995,3.3
"Lao",1995,5.4
"Latvia",1995,1.36
"Lebanon",1995,2.62
"Lesotho",1995,4.55
"Liberia",1995,6.16
"Libya",1995,3.73
"Lithuania",1995,1.64
"Luxembourg",1995,1.71
"Macao, China",1995,1.24
"Macedonia, FYR",1995,1.99
"Madagascar",1995,6
"Malawi",1995,6.48
"Malaysia",1995,3.34
"Maldives",1995,4.56
"Mali",1995,6.95
"Malta",1995,1.93
"Mauritania",1995,5.7
"Mauritius",1995,2.14
"Mexico",1995,2.97
"Micronesia, Fed. Sts.",1995,4.66
"Moldova",1995,1.88
"Mongolia",1995,2.74
"Montenegro",1995,1.82
"Morocco",1995,3.31
"Mozambique",1995,5.98
"Namibia",1995,4.59
"Nepal",1995,4.71
"Netherlands",1995,1.53
"New Caledonia",1995,2.77
"New Zealand",1995,2.11
"Nicaragua",1995,4.06
"Niger",1995,7.77
"Nigeria",1995,6.26
"Norway",1995,1.87
"Oman",1995,5.35
"Pakistan",1995,5.36
"Panama",1995,2.9
"Papua New Guinea",1995,4.67
"Paraguay",1995,4.09
"Peru",1995,3.32
"Philippines",1995,4.01
"Poland",1995,1.68
"Portugal",1995,1.48
"Puerto Rico",1995,2.09
"Qatar",1995,3.59
"Romania",1995,1.35
"Russia",1995,1.34
"Rwanda",1995,6.31
"St. Lucia",1995,2.87
"St. Vincent and the Grenadines",1995,2.7
"Samoa",1995,4.75
"Saudi Arabia",1995,4.99
"Senegal",1995,6.05
"Serbia",1995,1.85
"Seychelles",1995,2.35
"Sierra Leone",1995,6.2
"Singapore",1995,1.67
"Slovak Republic",1995,1.63
"Slovenia",1995,1.29
"Solomon Islands",1995,5.2
"South Africa",1995,3.11
"Spain",1995,1.21
"Sri Lanka",1995,2.29
"Sudan",1995,5.82
"Suriname",1995,2.68
"Swaziland",1995,4.87
"Sweden",1995,1.73
"Switzerland",1995,1.52
"Syria",1995,4.5
"Tajikistan",1995,4.59
"Tanzania",1995,5.88
"Thailand",1995,1.87
"Timor-Leste",1995,6.38
"Togo",1995,5.73
"Tonga",1995,4.45
"Trinidad and Tobago",1995,1.96
"Tunisia",1995,2.68
"Turkey",1995,2.72
"Turkmenistan",1995,3.51
"Uganda",1995,7.02
"Ukraine",1995,1.41
"United Arab Emirates",1995,3.39
"United Kingdom",1995,1.76
"United States",1995,1.98
"Uruguay",1995,2.4
"Uzbekistan",1995,3.46
"Vanuatu",1995,4.73
"Venezuela",1995,3.08
"West Bank and Gaza",1995,6.27
"Vietnam",1995,2.68
"Yemen",1995,7.58
"Zambia",1995,6.21
"Zimbabwe",1995,4.43
"Albania",1996,2.67
"Algeria",1996,3.21
"Angola",1996,6.98
"Antigua and Barbuda",1996,2.25
"Argentina",1996,2.72
"Armenia",1996,1.8
"Aruba",1996,2.02
"Australia",1996,1.8
"Austria",1996,1.45
"Azerbaijan",1996,2.43
"Bahamas",1996,2.44
"Bahrain",1996,3.01
"Bangladesh",1996,3.6
"Barbados",1996,1.73
"Belarus",1996,1.4
"Belgium",1996,1.61
"Belize",1996,4.01
"Benin",1996,6.28
"Bhutan",1996,4.4
"Bolivia",1996,4.48
"Bosnia and Herzegovina",1996,1.52
"Botswana",1996,3.87
"Brazil",1996,2.47
"Brunei",1996,2.8
"Bulgaria",1996,1.28
"Burkina Faso",1996,6.8
"Burundi",1996,7.27
"Cambodia",1996,4.42
"Cameroon",1996,5.9
"Canada",1996,1.63
"Cape Verde",1996,4.39
"Central African Republic",1996,5.57
"Chad",1996,7.43
"Chile",1996,2.32
"China",1996,1.59
"Colombia",1996,2.82
"Comoros",1996,5.25
"Congo, Dem. Rep.",1996,7.25
"Congo, Rep.",1996,5.15
"Costa Rica",1996,2.69
"Cote d'Ivoire",1996,5.72
"Croatia",1996,1.51
"Cuba",1996,1.61
"Cyprus",1996,2.04
"Czech Republic",1996,1.31
"Denmark",1996,1.75
"Djibouti",1996,5.15
"Dominican Republic",1996,3.07
"Ecuador",1996,3.27
"Egypt",1996,3.58
"El Salvador",1996,3.43
"Equatorial Guinea",1996,5.89
"Eritrea",1996,6.23
"Estonia",1996,1.38
"Ethiopia",1996,6.94
"Fiji",1996,3.24
"Finland",1996,1.76
"France",1996,1.74
"French Polynesia",1996,2.75
"Gabon",1996,4.9
"Gambia",1996,6.02
"Georgia",1996,1.81
"Germany",1996,1.32
"Ghana",1996,4.96
"Greece",1996,1.31
"Greenland",1996,2.49
"Grenada",1996,2.99
"Guatemala",1996,5.15
"Guinea",1996,6.24
"Guinea-Bissau",1996,6.21
"Guyana",1996,2.51
"Haiti",1996,4.78
"Honduras",1996,4.49
"Hong Kong, China",1996,0.98
"Hungary",1996,1.49
"Iceland",1996,2.1
"India",1996,3.4
"Indonesia",1996,2.63
"Iran",1996,2.95
"Iraq",1996,5.32
"Ireland",1996,1.91
"Israel",1996,2.92
"Italy",1996,1.23
"Jamaica",1996,2.71
"Japan",1996,1.39
"Jordan",1996,4.53
"Kazakhstan",1996,2.13
"Kenya",1996,5.17
"Kiribati",1996,4.33
"South Korea",1996,1.59
"Kuwait",1996,2.64
"Kyrgyz Republic",1996,3.17
"Lao",1996,5.17
"Latvia",1996,1.28
"Lebanon",1996,2.54
"Lesotho",1996,4.48
"Liberia",1996,6.11
"Libya",1996,3.54
"Lithuania",1996,1.57
"Luxembourg",1996,1.72
"Macao, China",1996,1.18
"Macedonia, FYR",1996,1.92
"Madagascar",1996,5.92
"Malawi",1996,6.45
"Malaysia",1996,3.28
"Maldives",1996,4.29
"Mali",1996,6.92
"Malta",1996,1.88
"Mauritania",1996,5.63
"Mauritius",1996,2.11
"Mexico",1996,2.9
"Micronesia, Fed. Sts.",1996,4.61
"Moldova",1996,1.8
"Mongolia",1996,2.57
"Montenegro",1996,1.82
"Morocco",1996,3.17
"Mozambique",1996,5.93
"Namibia",1996,4.47
"Nepal",1996,4.6
"Netherlands",1996,1.53
"New Caledonia",1996,2.7
"New Zealand",1996,2.07
"Nicaragua",1996,3.88
"Niger",1996,7.77
"Nigeria",1996,6.22
"Norway",1996,1.89
"Oman",1996,4.98
"Pakistan",1996,5.21
"Panama",1996,2.88
"Papua New Guinea",1996,4.65
"Paraguay",1996,4.01
"Peru",1996,3.23
"Philippines",1996,3.96
"Poland",1996,1.6
"Portugal",1996,1.48
"Puerto Rico",1996,2.05
"Qatar",1996,3.53
"Romania",1996,1.32
"Russia",1996,1.27
"Rwanda",1996,6.23
"St. Lucia",1996,2.76
"St. Vincent and the Grenadines",1996,2.64
"Samoa",1996,4.69
"Saudi Arabia",1996,4.8
"Senegal",1996,5.94
"Serbia",1996,1.8
"Seychelles",1996,2.28
"Sierra Leone",1996,6.15
"Singapore",1996,1.66
"Slovak Republic",1996,1.54
"Slovenia",1996,1.27
"Solomon Islands",1996,5.08
"South Africa",1996,3.04
"Spain",1996,1.2
"Sri Lanka",1996,2.27
"Sudan",1996,5.75
"Suriname",1996,2.72
"Swaziland",1996,4.71
"Sweden",1996,1.6
"Switzerland",1996,1.5
"Syria",1996,4.39
"Tajikistan",1996,4.46
"Tanzania",1996,5.83
"Thailand",1996,1.82
"Timor-Leste",1996,6.63
"Togo",1996,5.62
"Tonga",1996,4.39
"Trinidad and Tobago",1996,1.9
"Tunisia",1996,2.52
"Turkey",1996,2.66
"Turkmenistan",1996,3.33
"Uganda",1996,6.99
"Ukraine",1996,1.33
"United Arab Emirates",1996,3.22
"United Kingdom",1996,1.74
"United States",1996,1.98
"Uruguay",1996,2.36
"Uzbekistan",1996,3.3
"Vanuatu",1996,4.68
"Venezuela",1996,3.02
"West Bank and Gaza",1996,6.11
"Vietnam",1996,2.48
"Yemen",1996,7.31
"Zambia",1996,6.18
"Zimbabwe",1996,4.33
"Albania",1997,2.61
"Algeria",1997,2.99
"Angola",1997,6.95
"Antigua and Barbuda",1997,2.28
"Argentina",1997,2.66
"Armenia",1997,1.7
"Aruba",1997,1.98
"Australia",1997,1.78
"Austria",1997,1.39
"Azerbaijan",1997,2.3
"Bahamas",1997,2.36
"Bahrain",1997,2.93
"Bangladesh",1997,3.47
"Barbados",1997,1.74
"Belarus",1997,1.34
"Belgium",1997,1.61
"Belize",1997,3.91
"Benin",1997,6.21
"Bhutan",1997,4.21
"Bolivia",1997,4.39
"Bosnia and Herzegovina",1997,1.5
"Botswana",1997,3.75
"Brazil",1997,2.45
"Brunei",1997,2.68
"Bulgaria",1997,1.23
"Burkina Faso",1997,6.75
"Burundi",1997,7.22
"Cambodia",1997,4.24
"Cameroon",1997,5.82
"Canada",1997,1.57
"Cape Verde",1997,4.22
"Central African Republic",1997,5.55
"Chad",1997,7.42
"Chile",1997,2.25
"China",1997,1.52
"Colombia",1997,2.78
"Comoros",1997,5.27
"Congo, Dem. Rep.",1997,7.23
"Congo, Rep.",1997,5.14
"Costa Rica",1997,2.62
"Cote d'Ivoire",1997,5.63
"Croatia",1997,1.51
"Cuba",1997,1.61
"Cyprus",1997,1.95
"Czech Republic",1997,1.23
"Denmark",1997,1.75
"Djibouti",1997,4.95
"Dominican Republic",1997,3.01
"Ecuador",1997,3.21
"Egypt",1997,3.51
"El Salvador",1997,3.32
"Equatorial Guinea",1997,5.87
"Eritrea",1997,6.16
"Estonia",1997,1.34
"Ethiopia",1997,6.86
"Fiji",1997,3.21
"Finland",1997,1.75
"France",1997,1.75
"French Polynesia",1997,2.66
"Gabon",1997,4.81
"Gambia",1997,6
"Georgia",1997,1.75
"Germany",1997,1.33
"Ghana",1997,4.87
"Greece",1997,1.29
"Greenland",1997,2.69
"Grenada",1997,2.87
"Guatemala",1997,5.06
"Guinea",1997,6.16
"Guinea-Bissau",1997,6.12
"Guyana",1997,2.52
"Haiti",1997,4.67
"Honduras",1997,4.37
"Hong Kong, China",1997,0.92
"Hungary",1997,1.43
"Iceland",1997,2.07
"India",1997,3.33
"Indonesia",1997,2.58
"Iran",1997,2.72
"Iraq",1997,5.23
"Ireland",1997,1.92
"Israel",1997,2.93
"Italy",1997,1.22
"Jamaica",1997,2.68
"Japan",1997,1.37
"Jordan",1997,4.4
"Kazakhstan",1997,2.05
"Kenya",1997,5.1
"Kiribati",1997,4.24
"South Korea",1997,1.54
"Kuwait",1997,2.79
"Kyrgyz Republic",1997,3.04
"Lao",1997,4.92
"Latvia",1997,1.22
"Lebanon",1997,2.47
"Lesotho",1997,4.39
"Liberia",1997,6.06
"Libya",1997,3.38
"Lithuania",1997,1.5
"Luxembourg",1997,1.72
"Macao, China",1997,1.12
"Macedonia, FYR",1997,1.85
"Madagascar",1997,5.84
"Malawi",1997,6.41
"Malaysia",1997,3.19
"Maldives",1997,4.02
"Mali",1997,6.9
"Malta",1997,1.82
"Mauritania",1997,5.57
"Mauritius",1997,2.07
"Mexico",1997,2.83
"Micronesia, Fed. Sts.",1997,4.54
"Moldova",1997,1.73
"Mongolia",1997,2.43
"Montenegro",1997,1.82
"Morocco",1997,3.03
"Mozambique",1997,5.88
"Namibia",1997,4.35
"Nepal",1997,4.47
"Netherlands",1997,1.56
"New Caledonia",1997,2.62
"New Zealand",1997,2.05
"Nicaragua",1997,3.7
"Niger",1997,7.77
"Nigeria",1997,6.19
"Norway",1997,1.86
"Oman",1997,4.63
"Pakistan",1997,5.04
"Panama",1997,2.87
"Papua New Guinea",1997,4.63
"Paraguay",1997,3.92
"Peru",1997,3.14
"Philippines",1997,3.92
"Poland",1997,1.52
"Portugal",1997,1.48
"Puerto Rico",1997,2.01
"Qatar",1997,3.48
"Romania",1997,1.3
"Russia",1997,1.22
"Rwanda",1997,6.16
"St. Lucia",1997,2.64
"St. Vincent and the Grenadines",1997,2.58
"Samoa",1997,4.64
"Saudi Arabia",1997,4.59
"Senegal",1997,5.84
"Serbia",1997,1.76
"Seychelles",1997,2.22
"Sierra Leone",1997,6.1
"Singapore",1997,1.61
"Slovak Republic",1997,1.46
"Slovenia",1997,1.25
"Solomon Islands",1997,4.97
"South Africa",1997,2.98
"Spain",1997,1.2
"Sri Lanka",1997,2.25
"Sudan",1997,5.67
"Suriname",1997,2.75
"Swaziland",1997,4.56
"Sweden",1997,1.53
"Switzerland",1997,1.49
"Syria",1997,4.28
"Tajikistan",1997,4.33
"Tanzania",1997,5.78
"Thailand",1997,1.78
"Timor-Leste",1997,6.83
"Togo",1997,5.52
"Tonga",1997,4.34
"Trinidad and Tobago",1997,1.84
"Tunisia",1997,2.39
"Turkey",1997,2.61
"Turkmenistan",1997,3.16
"Uganda",1997,6.97
"Ukraine",1997,1.26
"United Arab Emirates",1997,3.05
"United Kingdom",1997,1.73
"United States",1997,1.97
"Uruguay",1997,2.33
"Uzbekistan",1997,3.14
"Vanuatu",1997,4.61
"Venezuela",1997,2.97
"West Bank and Gaza",1997,5.93
"Vietnam",1997,2.31
"Yemen",1997,7.05
"Zambia",1997,6.15
"Zimbabwe",1997,4.24
"Albania",1998,2.54
"Algeria",1998,2.79
"Angola",1998,6.91
"Antigua and Barbuda",1998,2.3
"Argentina",1998,2.6
"Armenia",1998,1.5
"Aruba",1998,1.94
"Australia",1998,1.76
"Austria",1998,1.37
"Azerbaijan",1998,2.19
"Bahamas",1998,2.26
"Bahrain",1998,2.86
"Bangladesh",1998,3.35
"Barbados",1998,1.75
"Belarus",1998,1.29
"Belgium",1998,1.61
"Belize",1998,3.8
"Benin",1998,6.13
"Bhutan",1998,4.01
"Bolivia",1998,4.3
"Bosnia and Herzegovina",1998,1.47
"Botswana",1998,3.63
"Brazil",1998,2.43
"Brunei",1998,2.57
"Bulgaria",1998,1.2
"Burkina Faso",1998,6.7
"Burundi",1998,7.17
"Cambodia",1998,4.06
"Cameroon",1998,5.75
"Canada",1998,1.56
"Cape Verde",1998,4.05
"Central African Republic",1998,5.52
"Chad",1998,7.41
"Chile",1998,2.19
"China",1998,1.48
"Colombia",1998,2.73
"Comoros",1998,5.29
"Congo, Dem. Rep.",1998,7.19
"Congo, Rep.",1998,5.14
"Costa Rica",1998,2.55
"Cote d'Ivoire",1998,5.55
"Croatia",1998,1.49
"Cuba",1998,1.62
"Cyprus",1998,1.86
"Czech Republic",1998,1.18
"Denmark",1998,1.72
"Djibouti",1998,4.77
"Dominican Republic",1998,2.97
"Ecuador",1998,3.16
"Egypt",1998,3.44
"El Salvador",1998,3.2
"Equatorial Guinea",1998,5.85
"Eritrea",1998,6.09
"Estonia",1998,1.32
"Ethiopia",1998,6.77
"Fiji",1998,3.17
"Finland",1998,1.71
"France",1998,1.77
"French Polynesia",1998,2.59
"Gabon",1998,4.74
"Gambia",1998,5.97
"Georgia",1998,1.69
"Germany",1998,1.34
"Ghana",1998,4.79
"Greece",1998,1.28
"Greenland",1998,2.46
"Grenada",1998,2.76
"Guatemala",1998,4.97
"Guinea",1998,6.09
"Guinea-Bissau",1998,6.02
"Guyana",1998,2.54
"Haiti",1998,4.55
"Honduras",1998,4.24
"Hong Kong, China",1998,0.89
"Hungary",1998,1.37
"Iceland",1998,2.05
"India",1998,3.27
"Indonesia",1998,2.53
"Iran",1998,2.51
"Iraq",1998,5.14
"Ireland",1998,1.93
"Israel",1998,2.93
"Italy",1998,1.22
"Jamaica",1998,2.66
"Japan",1998,1.35
"Jordan",1998,4.27
"Kazakhstan",1998,1.98
"Kenya",1998,5.06
"Kiribati",1998,4.13
"South Korea",1998,1.48
"Kuwait",1998,2.88
"Kyrgyz Republic",1998,2.9
"Lao",1998,4.67
"Latvia",1998,1.18
"Lebanon",1998,2.39
"Lesotho",1998,4.3
"Liberia",1998,6.01
"Libya",1998,3.25
"Lithuania",1998,1.44
"Luxembourg",1998,1.72
"Macao, China",1998,1.06
"Macedonia, FYR",1998,1.79
"Madagascar",1998,5.75
"Malawi",1998,6.37
"Malaysia",1998,3.09
"Maldives",1998,3.76
"Mali",1998,6.87
"Malta",1998,1.75
"Mauritania",1998,5.51
"Mauritius",1998,2.04
"Mexico",1998,2.77
"Micronesia, Fed. Sts.",1998,4.47
"Moldova",1998,1.67
"Mongolia",1998,2.31
"Montenegro",1998,1.83
"Morocco",1998,2.91
"Mozambique",1998,5.84
"Namibia",1998,4.24
"Nepal",1998,4.34
"Netherlands",1998,1.63
"New Caledonia",1998,2.54
"New Zealand",1998,1.96
"Nicaragua",1998,3.54
"Niger",1998,7.76
"Nigeria",1998,6.15
"Norway",1998,1.81
"Oman",1998,4.3
"Pakistan",1998,4.86
"Panama",1998,2.86
"Papua New Guinea",1998,4.6
"Paraguay",1998,3.84
"Peru",1998,3.06
"Philippines",1998,3.89
"Poland",1998,1.45
"Portugal",1998,1.47
"Puerto Rico",1998,1.97
"Qatar",1998,3.41
"Romania",1998,1.29
"Russia",1998,1.23
"Rwanda",1998,6.09
"St. Lucia",1998,2.53
"St. Vincent and the Grenadines",1998,2.51
"Samoa",1998,4.59
"Saudi Arabia",1998,4.39
"Senegal",1998,5.74
"Serbia",1998,1.72
"Seychelles",1998,2.18
"Sierra Leone",1998,6.04
"Singapore",1998,1.48
"Slovak Republic",1998,1.38
"Slovenia",1998,1.23
"Solomon Islands",1998,4.87
"South Africa",1998,2.94
"Spain",1998,1.2
"Sri Lanka",1998,2.24
"Sudan",1998,5.6
"Suriname",1998,2.76
"Swaziland",1998,4.43
"Sweden",1998,1.52
"Switzerland",1998,1.47
"Syria",1998,4.18
"Tajikistan",1998,4.2
"Tanzania",1998,5.74
"Thailand",1998,1.75
"Timor-Leste",1998,6.99
"Togo",1998,5.44
"Tonga",1998,4.3
"Trinidad and Tobago",1998,1.8
"Tunisia",1998,2.28
"Turkey",1998,2.56
"Turkmenistan",1998,3.02
"Uganda",1998,6.94
"Ukraine",1998,1.2
"United Arab Emirates",1998,2.9
"United Kingdom",1998,1.71
"United States",1998,2
"Uruguay",1998,2.3
"Uzbekistan",1998,2.99
"Vanuatu",1998,4.54
"Venezuela",1998,2.92
"West Bank and Gaza",1998,5.75
"Vietnam",1998,2.17
"Yemen",1998,6.8
"Zambia",1998,6.13
"Zimbabwe",1998,4.17
"Albania",1999,2.47
"Algeria",1999,2.63
"Angola",1999,6.88
"Antigua and Barbuda",1999,2.32
"Argentina",1999,2.54
"Armenia",1999,1.4
"Aruba",1999,1.91
"Australia",1999,1.76
"Austria",1999,1.34
"Azerbaijan",1999,2.11
"Bahamas",1999,2.17
"Bahrain",1999,2.81
"Bangladesh",1999,3.23
"Barbados",1999,1.76
"Belarus",1999,1.25
"Belgium",1999,1.62
"Belize",1999,3.7
"Benin",1999,6.05
"Bhutan",1999,3.81
"Bolivia",1999,4.22
"Bosnia and Herzegovina",1999,1.43
"Botswana",1999,3.52
"Brazil",1999,2.4
"Brunei",1999,2.48
"Bulgaria",1999,1.18
"Burkina Faso",1999,6.65
"Burundi",1999,7.11
"Cambodia",1999,3.9
"Cameroon",1999,5.68
"Canada",1999,1.54
"Cape Verde",1999,3.88
"Central African Republic",1999,5.49
"Chad",1999,7.38
"Chile",1999,2.14
"China",1999,1.45
"Colombia",1999,2.68
"Comoros",1999,5.31
"Congo, Dem. Rep.",1999,7.14
"Congo, Rep.",1999,5.14
"Costa Rica",1999,2.48
"Cote d'Ivoire",1999,5.46
"Croatia",1999,1.47
"Cuba",1999,1.62
"Cyprus",1999,1.78
"Czech Republic",1999,1.14
"Denmark",1999,1.74
"Djibouti",1999,4.61
"Dominican Republic",1999,2.93
"Ecuador",1999,3.11
"Egypt",1999,3.37
"El Salvador",1999,3.07
"Equatorial Guinea",1999,5.81
"Eritrea",1999,6.02
"Estonia",1999,1.31
"Ethiopia",1999,6.66
"Fiji",1999,3.13
"Finland",1999,1.73
"France",1999,1.8
"French Polynesia",1999,2.52
"Gabon",1999,4.66
"Gambia",1999,5.94
"Georgia",1999,1.64
"Germany",1999,1.35
"Ghana",1999,4.73
"Greece",1999,1.27
"Greenland",1999,2.42
"Grenada",1999,2.67
"Guatemala",1999,4.88
"Guinea",1999,6.01
"Guinea-Bissau",1999,5.93
"Guyana",1999,2.56
"Haiti",1999,4.43
"Honduras",1999,4.12
"Hong Kong, China",1999,0.88
"Hungary",1999,1.33
"Iceland",1999,2.02
"India",1999,3.21
"Indonesia",1999,2.5
"Iran",1999,2.34
"Iraq",1999,5.05
"Ireland",1999,1.94
"Israel",1999,2.92
"Italy",1999,1.21
"Jamaica",1999,2.63
"Japan",1999,1.34
"Jordan",1999,4.16
"Kazakhstan",1999,1.94
"Kenya",1999,5.03
"Kiribati",1999,4.01
"South Korea",1999,1.41
"Kuwait",1999,2.9
"Kyrgyz Republic",1999,2.78
"Lao",1999,4.42
"Latvia",1999,1.17
"Lebanon",1999,2.31
"Lesotho",1999,4.2
"Liberia",1999,5.95
"Libya",1999,3.14
"Lithuania",1999,1.38
"Luxembourg",1999,1.71
"Macao, China",1999,1
"Macedonia, FYR",1999,1.73
"Madagascar",1999,5.65
"Malawi",1999,6.32
"Malaysia",1999,2.96
"Maldives",1999,3.51
"Mali",1999,6.85
"Malta",1999,1.67
"Mauritania",1999,5.44
"Mauritius",1999,2.02
"Mexico",1999,2.71
"Micronesia, Fed. Sts.",1999,4.39
"Moldova",1999,1.61
"Mongolia",1999,2.22
"Montenegro",1999,1.82
"Morocco",1999,2.8
"Mozambique",1999,5.81
"Namibia",1999,4.13
"Nepal",1999,4.21
"Netherlands",1999,1.65
"New Caledonia",1999,2.46
"New Zealand",1999,2
"Nicaragua",1999,3.38
"Niger",1999,7.74
"Nigeria",1999,6.13
"Norway",1999,1.85
"Oman",1999,3.99
"Pakistan",1999,4.67
"Panama",1999,2.84
"Papua New Guinea",1999,4.56
"Paraguay",1999,3.76
"Peru",1999,2.99
"Philippines",1999,3.85
"Poland",1999,1.39
"Portugal",1999,1.47
"Puerto Rico",1999,1.93
"Qatar",1999,3.33
"Romania",1999,1.28
"Russia",1999,1.16
"Rwanda",1999,6
"St. Lucia",1999,2.42
"St. Vincent and the Grenadines",1999,2.44
"Samoa",1999,4.54
"Saudi Arabia",1999,4.19
"Senegal",1999,5.65
"Serbia",1999,1.68
"Seychelles",1999,2.16
"Sierra Leone",1999,5.99
"Singapore",1999,1.47
"Slovak Republic",1999,1.32
"Slovenia",1999,1.22
"Solomon Islands",1999,4.79
"South Africa",1999,2.9
"Spain",1999,1.21
"Sri Lanka",1999,2.24
"Sudan",1999,5.52
"Suriname",1999,2.76
"Swaziland",1999,4.31
"Sweden",1999,1.51
"Switzerland",1999,1.45
"Syria",1999,4.07
"Tajikistan",1999,4.08
"Tanzania",1999,5.71
"Thailand",1999,1.71
"Timor-Leste",1999,7.08
"Togo",1999,5.36
"Tonga",1999,4.27
"Trinidad and Tobago",1999,1.77
"Tunisia",1999,2.18
"Turkey",1999,2.51
"Turkmenistan",1999,2.91
"Uganda",1999,6.9
"Ukraine",1999,1.16
"United Arab Emirates",1999,2.77
"United Kingdom",1999,1.69
"United States",1999,2.01
"Uruguay",1999,2.27
"Uzbekistan",1999,2.86
"Vanuatu",1999,4.46
"Venezuela",1999,2.87
"West Bank and Gaza",1999,5.57
"Vietnam",1999,2.06
"Yemen",1999,6.57
"Zambia",1999,6.1
"Zimbabwe",1999,4.11
"Albania",2000,2.38
"Algeria",2000,2.51
"Angola",2000,6.84
"Antigua and Barbuda",2000,2.32
"Argentina",2000,2.48
"Armenia",2000,1.3
"Aruba",2000,1.87
"Australia",2000,1.76
"Austria",2000,1.37
"Azerbaijan",2000,2.05
"Bahamas",2000,2.07
"Bahrain",2000,2.77
"Bangladesh",2000,3.12
"Barbados",2000,1.77
"Belarus",2000,1.23
"Belgium",2000,1.63
"Belize",2000,3.59
"Benin",2000,5.98
"Bhutan",2000,3.61
"Bolivia",2000,4.14
"Bosnia and Herzegovina",2000,1.38
"Botswana",2000,3.41
"Brazil",2000,2.36
"Brunei",2000,2.4
"Bulgaria",2000,1.18
"Burkina Faso",2000,6.59
"Burundi",2000,7.06
"Cambodia",2000,3.75
"Cameroon",2000,5.62
"Canada",2000,1.51
"Cape Verde",2000,3.7
"Central African Republic",2000,5.45
"Chad",2000,7.35
"Chile",2000,2.09
"China",2000,1.45
"Colombia",2000,2.64
"Comoros",2000,5.32
"Congo, Dem. Rep.",2000,7.09
"Congo, Rep.",2000,5.13
"Costa Rica",2000,2.41
"Cote d'Ivoire",2000,5.38
"Croatia",2000,1.44
"Cuba",2000,1.63
"Cyprus",2000,1.71
"Czech Republic",2000,1.13
"Denmark",2000,1.77
"Djibouti",2000,4.47
"Dominican Republic",2000,2.89
"Ecuador",2000,3.07
"Egypt",2000,3.31
"El Salvador",2000,2.93
"Equatorial Guinea",2000,5.77
"Eritrea",2000,5.94
"Estonia",2000,1.32
"Ethiopia",2000,6.53
"Fiji",2000,3.09
"Finland",2000,1.73
"France",2000,1.82
"French Polynesia",2000,2.46
"Gabon",2000,4.6
"Gambia",2000,5.92
"Georgia",2000,1.61
"Germany",2000,1.35
"Ghana",2000,4.67
"Greece",2000,1.27
"Greenland",2000,2.33
"Grenada",2000,2.58
"Guatemala",2000,4.8
"Guinea",2000,5.94
"Guinea-Bissau",2000,5.85
"Guyana",2000,2.59
"Haiti",2000,4.3
"Honduras",2000,4
"Hong Kong, China",2000,0.88
"Hungary",2000,1.31
"Iceland",2000,2.01
"India",2000,3.15
"Indonesia",2000,2.48
"Iran",2000,2.19
